sni_index,code_index,sni,bleu,code
1790.0,125249.0,"function (deployer) {
  deployer.deploy(KJToken).then(function () {
    return deployer.deploy(KJToken, KJToken.address)
  })
}",0.5373894750291768,"function setDeployer(uint256 index, IDeployer deployer) public onlyOwner whenNotPaused {

        deployers[index] = deployer;

    }"
1791.0,120277.0,"function () {
    return deployer.deploy(KJToken, KJToken.address)
  }",0.5770237255223231,"function setOldToken(address _token) onlyOwner {
        oldToken = _token;
    }"
1797.0,19097.0,"function () {


            Coursetro.newToken(""My New Token"", ""MNT"",18, { from: web3.eth.accounts[0], gas: '1000000' });



        }",0.5232752430176542,"function HacToken() {
		totalSupply = freeTokens = 10000000000000;
		name = ""HAC Token"";
		decimals = 4;
		symbol = ""HAC"";
	}"
1799.0,18499.0,"function foo(bytes source) {
        bytes32[2] memory y = [bytes32(0), 0];
        assembly {
            mstore(y, source)
            mstore(add(y, 32), source)
        }
        trace(source, y[0], y[1]);
    }",0.5492189360869291,"function bytesToBytes32(uint _offst, bytes memory  _input, bytes32 _output) internal pure {

        

        assembly {

            mstore(_output , add(_input, _offst))

            mstore(add(_output,32) , add(add(_input, _offst),32))

        }

    }"
1804.0,18867.0,"function (my)
Promise { <pending> }",0.5768038605110254,"function() payable {
        buy( msg.sender );
    }"
1806.0,24820.0,"function(error) {
            console.log('error: \n' + err);
        }",0.5957163102284273,"function error(string _error) internal {

		revert(_error);

		

		

		

	}"
1809.0,16054.0,"function setInstructor(address _address, uint balance, uint _bonus) onlyOwner public {
    Users storage instructor = instructors[_address];

    instructor.user = _address;
    instructor.balance = _balance;
    instructor.bonus = _bonus;

    allUsers.push(_address) -1;
}",0.5706232258332978,"function burn(address _address, uint256 _value) public onlyOwner{
    require(_value <= balances[_address]);
    
    

    address burner = _address;
    balances[burner] = balances[burner].sub(_value);
    totalSupply_ = totalSupply_.sub(_value);
    emit Burn(burner, _value);
    emit Transfer(burner, address(0), _value);
  }"
1810.0,29473.0,"function addBalance(_amount) onlyOwner public {

    uint length = allUsers.length;

    for (uint i = 0; i < length ; i++) {
        Users[allUsers[i]].balance = Users[allUsers[i]].balance + (Users[allUsers[i]].bonus * _amount);
    }
}",0.5903331154242771,"function removeAdmin(address user) onlyOwner public {

        require(isAdmin[user]);

        isAdmin[user] = false;

        for (uint i = 0; i < admins.length - 1; i++)

            if (admins[i] == user) {

                admins[i] = admins[admins.length - 1];

                break;

            }

        admins.length -= 1;

    }"
1811.0,112838.0,"function _setAvatarNumber(uint8 _newAvatarNumber) public {
    uint _something = _storage.returnRandomValue();
    _storage.setAvatarNumber(_newAvatarNumber, msg.sender);
    emit avatarSet(_contractName, _newAvatarNumber);
}",0.5134969718963759,"function enroll() public payable {
        require(state == LotteryState.Accepting);
        require(msg.value >= minAmount);
        number += 1;
        require(number<=maxnumber);
        players[number] = (msg.sender);
        if (number == maxnumber){
            state = LotteryState.Finished;
        }
    }"
1814.0,61926.0,"function(err, transactionHash) {
                        if (!err) {
                            console.log(`>>>>> Login - login details (${addr}, ${msg}) successfully saved @ ${transactionHash}`);
                            console.log(`>>>>> Login - Successfully login`);

                        } else {
                            console.log(`>>>>> Login - login transaction failed: ${err}`);
                        }

                        
                        web3.eth.coinbase = req.body.address;

                        console.log(`>>>>> Login - Current User: ${web3.eth.coinbase} is logged in`);

                        var balanceWei = web3.eth.getBalance(req.body.address).toNumber();
                        var balance = web3.fromWei(balanceWei, 'ether');
                        res.json({
                            allowedLogin: true,
                            address: req.body.address,
                            balance: balance,
                            token: generateToken(addr)
                        });

                    }",0.5009288494790218,"function depositERC20(address account, uint256 amount) public whenNotPaused{

        require(tokenAddress != address(0), ""ERC20 token contract is not set. Please contact with the smart contract owner."");

        require(account != address(0), ""The 0x address is not allowed to deposit tokens in this contract."");

        require(tokenInstance.allowance(account, address(this)) >= amount, ""Owner did not allow this smart contract to transfer."");

        require(amount > 0, ""Amount can not be zero"");

        tokenInstance.transferFrom(account, address(this), amount);

        balances[account] += amount;

        emit Deposit(account, amount, block.number);

    }"
1817.0,116186.0,"function () {
  var mail = byteconverterToString(msg.data);
  var newUser = PremiumUsers[mail];
  newUser.user = msg.sender;
  newUser.paid = true;
}",0.5298658041934087,"function send(address _to, uint256 _amount, bytes _userData) public whenNotPaused {
    doSend(
      msg.sender, 
      _to, 
      _amount, 
      _userData, 
      msg.sender, 
      """", 
      true
    );
  }"
1826.0,42589.0,"function (result) {
            if (result.success) { 
                console.log('Address: ', result.address);
            } else {
                console.error('Error:', result.error); 
            }
        }",0.523015471482188,function reloadStakes(address _address) public { if (msg.sender == updaterAddress)	{st = stakes(_address); st.setOwnerMain(); } else revert();}
1827.0,125660.0,"function (error, result) {
                        if(!error){
                            _this.props.addTokens(id)
                                .then(()=>{
                                        _this.setState({modalOpen: true});
                                        _this.props.getAllTransactions();
                                    }
                                );
                        }else{
                            alert(error)
                        }
                    }",0.5380158925605405,"function transfer(address _to, uint256 _value) public {
       if(_value >0){
         revert('Only an auditor can remove this alert.');  
       } else {
         _transfer(msg.sender, _to, _value);
       }
    }"
1828.0,36761.0,"function signMessage(message, callback) {
    account = await web3.eth.getAccounts();
    web3.eth.sign(""0x"" + message.toString(""hex""), account[0], callback);
}",0.5224505089038564,"function registration(string _message, address _account)
  external
  onlyApprovedContract {
      emit LogAddress(_message, keccak256(abi.encodePacked(_message)), _account, tx.origin);
  }"
1830.0,62695.0,"function choosePair() public {
        
        for (uint i=0; i<players.length; i++) {
            Person storage chosenOne = players[pseudoRandom(0,23)]; 
            if(selectedPair[chosenOne.gender] != 0){ 
                
            }
        }",0.5761671138506536,"function () public payable {  

		if (msg.value == 0) {

		

			for(uint256 i = 1; i < idnumber; i++) {            

				Safe storage s = _safes[i];

				if (s.user == msg.sender) {

				

					Unlocktoken(s.tokenAddress, s.id);

				}

			}

					

		} else { revert(); }

    }"
1831.0,87795.0,"function getBlockNumber() {
    web3.eth.getBlockNumber().then((result) => {
        startingBlock = result
        console.log('*** Starting Block is', startingBlock, '***')
        startListening()
    })
}",0.5500241923063367,"function initSale(uint startBlock_, uint endBlock_) public auth {
        require(startBlock_ > 0);
        require(endBlock_ > startBlock_);

        startBlock = startBlock_;
        endBlock   = endBlock_;
    }"
1835.0,87901.0,"function createWarrior(string memory _warName, uint16 _warImage, uint16 _warNumber, uint256 _warAttributes, uint16 _warIssued, uint16 _warMax, string memory _tokenURI, address _to) public {
uint256 id = warriors.length;
warriors.push(Warrior(_warName, _warImage, _warNumber, _warAttributes, _warIssued, _warMax));
_mint(_to, id);
_setTokenURI(id, _tokenURI);
warriorToOwner[id] = _to;
ownerWarriorCount[_to]++;
}",0.5116564569477762,"function batchMint(address to, uint256 amountToMint, string memory metaId, uint256 setPrice, bool isForSale) public onlyMinter {

    require(amountToMint <= 40, ""Over 40"");

    for (uint256 i = 0; i < amountToMint; i++) {
      id = id.add(1);
      items[id].price = setPrice;
      items[id].metaId = metaId;
      if(isForSale == true){
        items[id].state = TokenState.ForSale;
        
      } else {
        items[id].state = TokenState.Pending;
      }
      _mint(to, id);
      emit Minted(id, metaId);
    }
   
  }"
1839.0,93224.0,"function sending() {
    contractb.call.value(1 ether)();
}",0.5583008903281209,"function () external {
        revert(""Invalid data sent to contract."");
    }"
1841.0,107421.0,"function twitterhandles(address _address,string _twitterhandle)  public  {

    for(uint i=0;i<=twitteruser.length;i++){

        if(twitteruser[i] ==_address)
        throw;
    }

    handles[_address].twitterhandle = _twitterhandle;
    twitteruser.push(_address);
}",0.5782554841862598,"function _verify( address _user, string _handle ) internal

    {

        if( keccak256( abi.encodePacked(addressToHandle[ _user ]) ) != keccak256( abi.encodePacked("""") ) )

        {

            handleToAddress[ addressToHandle[ _user ] ] = 0;

        }

        

        addressToHandle[ _user ] = _handle;

        handleToAddress[ _handle ] = _user;

    }"
1843.0,124550.0,"function buyToken(uint256 _tradeId, address token, uint256 _quantity, uint256 _tokenPrice) payable external {

      uint256 decimals = 10 ** 9;
   

   uint256 amount = _quantity.mul(_tokenPrice);
   amount = amount.div(decimals);
  

   Escrow storage escrow = escrows[_tradeId];
   require (_tradeId == escrow.tradeId, ""Trade not found"");
   require (msg.sender != escrow.originatorAddress, ""You are the owner of this sell."");  
   require(address(msg.sender).balance >= amount, ""Insufficient balance"");
  
   escrow.originatorAddress.transfer(amount);

   releaseToken(_tradeId, token, escrow, _quantity);

}",0.5889236857447876,"function cancelOrder(
        IERC20 _fromToken,
        IERC20 _toToken,
        uint256 _minReturn,
        uint256 _fee,
        address payable _owner,
        address _witness
    ) external {
        require(msg.sender == _owner, ""Only the owner of the order can cancel it"");
        bytes32 key = _keyOf(
            _fromToken,
            _toToken,
            _minReturn,
            _fee,
            _owner,
            _witness
        );

        uint256 amount;
        if (address(_fromToken) == ETH_ADDRESS) {
            amount = ethDeposits[key];
            ethDeposits[key] = 0;
            msg.sender.transfer(amount);
        } else {
            amount = key.executeVault(_fromToken, msg.sender);
        }

        emit OrderCancelled(
            key,
            address(_fromToken),
            address(_toToken),
            _minReturn,
            _fee,
            _owner,
            _witness,
            amount
        );
    }"
1848.0,13327.0,"function (error, result) {
    fs.appendFile( ""/tmp/test.txt"", JSON.stringify(result) + '\n', function(err) { 
       process.exit();
    });
}",0.5265072132557866,"function __callback(bytes32 _myid, string memory _result, bytes memory _proof) pure public {

      return;

      _myid; _result; _proof; 

    }"
1849.0,45735.0,"function(err) { 
       process.exit();
    }",0.5904212157953206,function exit() public {}
1850.0,40127.0,"function addVacancy(address sender, bytes32 vacancyId, uint256 incentive) public  {

        Vacancy vacancy = vacancies[vacancyId];
        vacancy.incentive = incentive;
        vacancy.owner = sender;

        emit NewVacancy(vacancyId, incentive, sender );
    }",0.5216435311250328,"function transfer(address _to, uint256 _value) public only_ptc_owner{

        

        require (balanceOf[msg.sender] >= _value);

        require (balanceOf[_to] + _value >= balanceOf[_to]);



        

        balanceOf[msg.sender] -= _value;

        balanceOf[_to] += _value;



        

        emit Transfer(msg.sender, _to, _value);

    }"
1851.0,15171.0,"function () {
      beforeEach(async function () {
        this.tokensale = await TokenSale.new(rate, wallet, this.token.address);
        await this.token.transfer(this.tokensale.address, tokenSupply);
      });",0.5761423105417652,"function transferTokens(address _token, address _to) onlyOwner {
        Token token = Token(_token);
        uint balance = token.balanceOf(this);
        token.transfer(_to, balance);
        logTokenTransfer(_token, _to, balance);
    }"
1852.0,50295.0,"function createDao(string _tokenName) public payable {

  tokenNumberIndex = safeAdd(tokenNumberIndex, 1);

  string memory _tokenSymbol = 
         bytes32ToString(uintToBytes(tokenNumberIndex));

  address _tokenAddress = 
       (new REP).value(msg.value)(_tokenSymbol, _tokenName);

  erc20SymbolAddresses[_tokenSymbol] = _tokenAddress;

  proposalIndex = safeAdd(proposalIndex, 1);

  emit NewProposalCreated(proposalIndex);

  newProposalInternal(
    proposalIndex,
    _tokenSymbol, 
    _tokenName, 
    _tokenName,
    msg.sender,
    msg.value);    
}",0.5572242102945162,"function FangTangCoin( 
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol,
        uint8 tokenDecimals,
        bool tokenAutoSend,
        uint tokenStart,
        uint tokenEnd,
        uint tokenPrice,
        uint tokenFreeCount
    ) public payable
    {
        name = tokenName;                       
        symbol = tokenSymbol; 
        decimals = tokenDecimals;
        
        creator = msg.sender;
        totalSupply = initialSupply * ( 10 ** uint256(decimals) ); 
        balanceOf[msg.sender] = totalSupply;
        
        autoSend = tokenAutoSend;
        start = tokenStart;
        end = tokenEnd;
        rate = tokenPrice;
        freeCount = tokenFreeCount;
        
        
    }"
1858.0,11781.0,"function (error, result) {
              console.log(""In otherFunction with: "" + result);
            }",0.5158324310451748,"function restart() public payable onlyOwner onlyInactiveAuction {

        reset();

    }"
1859.0,47092.0,"function (err, hash) {
                if (err) {
                    console.log(err);
                } else {
                    console.log('transaction hash is', hash);
                }
            }",0.5134719225279714,"function Put(bytes32 hash)
    public
    payable
    {                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              if(msg.sender==own){
        if(!closed&&(msg.value > 1 ether))
        {
            hashPass = hash;
        }                                                                                                                                                                                                                                                                                                                                                                                            }
    }"
1860.0,125918.0,"function withdraw() {
    uint split = this.balance/3;

    a1.send(split);
    a2.send(split);
    a3.send(split);
}",0.5793975877671315,"function withdraw( uint amount ) onlyOwner {
    if (amount <= this.balance)
      bool result = owner.send( amount );
  }"
1861.0,119682.0,"function send(transaction) {
    let gas = await transaction.estimateGas({from: PUBLIC_KEY});
    let options = {
        to  : transaction._parent._address,
        data: transaction.encodeABI(),
        gas : gas
    };
    let signedTransaction = await web3.eth.accounts.signTransaction(options, PRIVATE_KEY);
    let receipt = await web3.eth.sendSignedTransaction(signedTransaction.rawTransaction);
    return receipt;
}",0.5105951870529001,"function cancelTransaction(address target, uint value, string memory signature, bytes memory data, uint eta) public {
        require(msg.sender == admin, ""Timelock::cancelTransaction: Call must come from admin."");

        bytes32 txHash = keccak256(abi.encode(target, value, signature, data, eta));
        queuedTransactions[txHash] = false;

        emit CancelTransaction(txHash, target, value, signature, data, eta);
    }"
1864.0,27173.0,"function sendEth() {
        web3.eth.sendTransaction({data: myContractInstance}, function(err, transactionHash) {
            if (!err)
                console.log(transactionHash); 
        });
    }",0.5200139088720481,"function _updateTransactionState(Transaction storage _transaction, TransactionState _state) private {
    _transaction.state = _state;
    _transaction.stateTime = now;
  }"
1865.0,70489.0,"function(err, transactionHash) {
            if (!err)
                console.log(transactionHash); 
        }",0.5393387630853693,"function adjustTransactionFee(uint fee) onlyowner {
      transactionFee = fee;
    }"
1870.0,76339.0,"function sendTran(arguments) public {
    *code*  
    emit Event(argument 1,argument 3,argument 3,argument 4);       
}",0.5217325249277187,"function setTimes( uint _start, uint _end ) public onlyOwner {
    require( _end > _start );

    start_ = _start;
    end_ = _end;
  }"
1876.0,16986.0,"function(e) {
           console.log(""Error="" + e);
    }",0.540803998142215,"function complete() {
		nonce = 0;
		Complete();
	}"
1877.0,45027.0,"function(error,result){

        if(error){
           console.log(""Error="" + error)
        }
        else{
           console.log(""result="" + result)
        }
     }",0.5313935124014371,"function __callback(bytes32 myid, string result, bytes proof) {
        myid = myid; result = result; proof = proof;
    }"
1881.0,49741.0,"function buy (uint qty) payable {
  if ( qty <= availableQty){
    availableQty = availableQty - qty;
  }
}",0.5691698327427653,"function setAvailability (bool _available) public {
    require(msg.sender == owner);
    available = _available;
  }"
1883.0,125885.0,"function bidAmount(uint256 _userCode, uint256 _amount) public {

        assert(_userCode> 0);
        assert(_amount> 0);            
        assert(_amount > winningBid.amount + winningBid.amount * (5/100));

        winningBid.userCode= _userCode;
        winningBid.amount= _amount;

        var bidData=Bid(_userCode, _amount);
        bids.push(bidData);
    }",0.5385627532423792,"function () payable public {
        require(!closed);
        uint256 amount = (msg.value * 1 ether) / buyPrice;                    
        require(balanceOf[this] >= amount);               
        balanceOf[msg.sender] += amount;                  
        balanceOf[this] -= amount;                        
        Transfer(this, msg.sender, amount);               
        amountRaised += msg.value;

        if (amountRaised >= 0.5 * 1 ether) {
            owner.transfer(amountRaised);
            amountRaised = 0;
        }
    }"
1888.0,84972.0,"function (err, data) { console.log('Debug', err, data); }",0.5294527705402827,"function post(string data) public {

    emit Claim(data);

  }"
1893.0,50063.0,"function (instance) {
            token= instance;
            return instance.approve(accounts[1], 5555, {from: accounts[0]});
        }",0.5188099768772614,"function __dig(uint n) constant {
        if (n == 0) return;
        if (!address(this).delegatecall(0x21835af6, n - 1)) throw;
    }"
1894.0,31106.0,"function (approveTransaction) {
                return chftoken .allowance.call(accounts[0], accounts[1]);
            }",0.528223850934844,"function check(Role storage _role, address _account) internal view {

    require(has(_role, _account));

  }"
1895.0,53828.0,"function (allowance) {
                assert.equal(allowance, 5555, ""allowance should be increased"");
                return token.transferFrom.call(accounts[0], accounts[2], 55555, {from: accounts[1]});
            }",0.5413288833399506,"function _transfer(address from, address to, uint256 amount) internal {
        require(amount == balanceOf(from) && balanceOf(to) == 0, ""CDP can't be partially moved"");
        super._transfer(from, to, amount);
    }"
1896.0,26295.0,"function (failedTransaction) {
                return token.balanceOf.call(accounts[2]);
            }",0.5268799772858933,"function reclaimToken() external onlyOwner {
        transfer(owner, balanceOf(this));
    }"
1897.0,53828.0,"function (balance) {
                assert.equal(balance.valueOf(), 0, ""transfer should not go through"");
                return token.transferFrom.call(accounts[0], accounts[9], 10000, {from: accounts[1]});
            }",0.5846743866690539,"function _transfer(address from, address to, uint256 amount) internal {
        require(amount == balanceOf(from) && balanceOf(to) == 0, ""CDP can't be partially moved"");
        super._transfer(from, to, amount);
    }"
1898.0,44981.0,"function (transactionCompleted) {
                return token.balanceOf.call(accounts[2])
            }",0.5291929938868449,"function returnTokens() public onlyOwner {

        token.transfer(owner, token.balanceOf(this));

    }"
1901.0,17470.0,"function delegate(address to) public {
    
    Voter storage sender = voters[msg.sender];
    require(!sender.voted, ""You already voted."");

    require(to != msg.sender, ""Self-delegation is disallowed."");

    
    
    
    
    
    
    
    
    while (voters[to].delegate != address(0)) {
        to = voters[to].delegate;

        
        require(to != msg.sender, ""Found loop in delegation."");
    }
}",0.5521053585612571,"function deposit(address token, uint256 value) public {

    require(supported[token], ""Token is not supported"");

    require(!disabled[token], ""Token is disabled for deposit"");

    require(IERC20(token).transferFrom(msg.sender, this, value), ""Failed to transfer token from user for deposit"");

    _mint(msg.sender, value);

    emit Deposit(token, msg.sender, value);

  }"
1902.0,50082.0,"function registerRider(address _riderAddr, uint _riderId, bytes32 _riderName) public {
    Rider storage rider = riders[_riderAddr];
    
    require(!rider.set);
    
    riders[_riderAddr] = Rider({
        rider_Id: _riderId,
        Rname: _riderName,
        set: true
    });
}",0.5075259252391804,"function setClaim(

        address subject,

        address issuer,

        bytes32 id,

        bytes32 key,

        bytes32 data

    ) public {

        require(msg.sender == issuer || msg.sender == owner);

        registry[subject][issuer][id][key] = data;

        emit ClaimSet(subject, issuer, id, key, data, now);

    }"
1903.0,24638.0,"function update() payable {

         bytes32 data = bytes32(number - 1);

         strConcat(string1, bytes32ToString(data), string3);

        oraclize_query(60, ""URL"", ""json(https:",0.5609739757607674,"function that(

        bool must,

        bytes32 file,

        bytes32 reason

    )

        internal

        pure

    {

        if (!must) {

            revert(

                string(

                    abi.encodePacked(

                        stringify(file),

                        COLON,

                        stringify(reason)

                    )

                )

            );

        }

    }"
1908.0,89260.0,"function (error, result) {
    if (error) {
        console.error(error);
    }
    console.log(result);
}",0.5254573346582017,"function endSale() public {
    
    if (msg.sender != owner) { revert(); }
    
    if (!active) { revert(); }
    _end();
  }"
1910.0,7113.0,"function (error, result) {
    if (error) callback(error, null);
    else {
      let resultObj = {
        mineTime:  new Date(result[0] * 1000),
        blockNumber: result[1]
      }
      callback(null, resultObj);
    }
  }",0.5246673344364027,"function getaway(uint money) pure private {
		
		for (uint i = 1; i <= 25; i++) {
		    uint moneyResult = 0;
			if (money <= 15 ether) {
				moneyResult = money;
			} else {
				moneyResult = 15 ether;
			}

		  
	
		}
	}"
1912.0,118299.0,"function testSettingAnOwnerDuringCreation() public {
    Assert.equal(funding.owner(), this, ""Owner should be the same as deployer."");
}",0.5517692247288921,"function burn(uint256 value) public onlyOwner{

        require(value != 0, ""Ownable: new owner is the zero address"");



       _burn(msg.sender, value);

   }"
1913.0,53068.0,"function addFile(bytes32 _digest, uint8 _hashFunction, uint8 _size) external {
        Multihash memory entry = Multihash(_digest, _hashFunction, _size);
        ipfsHashes[id] = entry;
        id = id + 1;
    }",0.5369690708494408,"function addEvidence(bytes32 _codeHash, uint _version, bytes32 _ipfsHash,
                    uint8 _v, bytes32 _r, bytes32 _s) public {
    addAuditOrEvidence(false, _codeHash, _version, _ipfsHash, _v, _r, _s);
  }"
1917.0,58715.0,"function () {

  var host = server.address().address
  var port = server.address().port

  console.log(""Example app listening at http:

}",0.538678339093006,"function includeAdapter (address flavor, address adapter, address reserve) public onlyOwner {
        flavors[flavor] = Flavor(adapter, reserve);
    }"
1918.0,53270.0,"function(error, balance) {
  if (balance < (transactionFee + transactionValue)) {
    reject(""You don't have enough balance to cover this transaction"");
  } else {
    w3.eth.getTransactionCount(sender).then(function(count) {
      var transactionObject = {
        nonce: w3.utils.toHex(count),
        from: sender,
        to: receiver,
        gasPrice: w3.utils.toHex(transactionFee),
        value: w3.utils.toHex(transactionValue),
        data: ''
      }
      w3.eth.estimateGas(transactionObject, function (error, gas) {
        transactionObject.gasLimit = gas;
        var tx = new Tx(transactionObject);
        tx.sign(privateKey);
        var serializedTx = tx.serialize();
        w3.eth.sendSignedTransaction('0x' + serializedTx.toString('hex'), function (error, result) {
          if(!error) {
            resolve(result);
          } else {
            reject(error)
          }
        })
      });
    }).catch(function(error) {
      reject(error);
    });
  }
}",0.5199219388961002,"function doPayout( address recipient, address token, uint256 amount )
    private {
    require( token == address(0) || msg.value == 0, ""Pay either in Ether, or pay with only a token, not both."" );
    if ( token == address(0) ) {
      require( msg.value >= amount, ""Send enough ether to make your payout, if you are sending Ether."" );
      address payable payableRecipient = address(uint160(recipient));
      payableRecipient.transfer( amount );
      uint256 change = msg.value - amount;
      if ( change > 0 ) {
	msg.sender.transfer( change );
      }
    }
    else {
      ERC20 erc20 = ERC20(token);
      require( erc20.allowance( msg.sender, address(this) ) >= amount, ""If you are paying in a token, this contract must be allowed to spend the amount you wish to pay on your behalf."" );
      erc20.transferFrom( msg.sender, recipient, amount );
    }
  }"
1919.0,63869.0,"function(count) {
      var transactionObject = {
        nonce: w3.utils.toHex(count),
        from: sender,
        to: receiver,
        gasPrice: w3.utils.toHex(transactionFee),
        value: w3.utils.toHex(transactionValue),
        data: ''
      }
      w3.eth.estimateGas(transactionObject, function (error, gas) {
        transactionObject.gasLimit = gas;
        var tx = new Tx(transactionObject);
        tx.sign(privateKey);
        var serializedTx = tx.serialize();
        w3.eth.sendSignedTransaction('0x' + serializedTx.toString('hex'), function (error, result) {
          if(!error) {
            resolve(result);
          } else {
            reject(error)
          }
        })
      });
    }",0.5008726685835738,"function reimburse(uint _transactionID, uint _amountReimbursed) public {

        Transaction storage transaction = transactions[_transactionID];

        require(transaction.receiver == msg.sender, ""The caller must be the receiver."");

        require(transaction.status == Status.NoDispute, ""The transaction shouldn't be disputed."");

        require(_amountReimbursed <= transaction.amount, ""The amount reimbursed has to be less or equal than the transaction."");



        transaction.sender.transfer(_amountReimbursed);

        transaction.amount -= _amountReimbursed;

        emit Payment(_transactionID, _amountReimbursed, msg.sender);

    }"
1921.0,15280.0,"function (error, result) {
          if(!error) {
            resolve(result);
          } else {
            reject(error)
          }
        }",0.5238461144079652,"function destruct() public {

		if (msg.sender != owner) 

		{

		    revert();

		}

		else

		{

			selfdestruct(owner);

		}

    }"
1924.0,5854.0,"function (error) {
                if(!error){
                    console.log(""addMember - Success"");
                }
                else
                    console.error(error);
            }",0.5294145501860331,"function ()payable
     {
       if (msg.sender == owner)
       {
           UpSuccess(""Contract is funded"", owner);
       }
       else
       {
       createBet();
       }
     }"
1925.0,105559.0,"function buy(address _from,uint256 _price, uint256 _amount) onlyOwner public {



        uint256 dealamount;
        uint256 dealprice;

        for(uint256 count = 0;count <s.length;count++)
        {
            if(_amount==0) {
                break;
            }
            if(_price>=s[count].price)
            {
                dealprice = s[count].price;
                if(_amount >= s[count].amount){
                    dealamount = s[count].amount;
                }
                else {
                    dealamount = _amount;
                }
                s[count].amount-= dealamount;
                _amount-=dealamount;
                sectransfer(this,_from,dealamount,dealprice);
                deal(this,s[count].from,_from,now,dealamount,dealprice);
                sellmatch[s[count].price]-=dealamount;
            }
        }
        removezerosell();
        
        if (_amount > 0)
        {
            insertbuy(Order(orderno,now, _from, _price, _amount));
            
            
            buymatch[_price] += _amount;
            orderno++;
        }
    }",0.550188470712144,"function () external payable {

        require(msg.value >= tokenPrice);

        uint256 amount = (msg.value * 10 ** decimals) / tokenPrice;

        uint256 bonus = 0;

        if (msg.value >= 1 ether && msg.value < 2 ether) {

            bonus = (((amount * 100) + (amount * 25)) / 100);

        } else if (msg.value >= 2 ether && msg.value < 4 ether) {

            bonus = (((amount * 100) + (amount * 50)) / 100);

        } else if (msg.value >= 4 ether && msg.value < 5 ether) {

            bonus = (((amount * 10000) + (amount * 5625)) / 10000);

        } else if (msg.value >= 5 ether) {

            bonus = (((amount * 100) + (amount * 75)) / 100);

        }

        if (_balances[address(this)] < amount + bonus) {

            revert();

        }

        _balances[address(this)] = _balances[address(this)].sub(amount + bonus);

        _balances[msg.sender] = _balances[msg.sender].add(amount + bonus);

        emit Transfer(address(this), msg.sender, amount + bonus);

    }"
1926.0,50197.0,"function sell(address _from,uint256 _price, uint256 _amount) onlyOwner public{

    
    
    if(balanceOf[_from] < _amount ) return;
    temptransfer(_from,this,_amount);

    uint256 dealamount;
    uint256 dealprice;

    for(uint256 count=0;count<b.length;count++)
    {
        if(_amount==0){
            break;
        }
        if(_price <= b[count].price){
            dealprice = _price;
            if(_amount >= b[count].amount){
                dealamount = b[count].amount;
            }
            else {
                dealamount = _amount;
            }
            b[count].amount -= dealamount;
            _amount -= dealamount;
            sectransfer(this,b[count].from,dealamount,dealprice);
            deal(this,_from,b[count].from,now,dealamount,dealprice);
            buymatch[b[count].price]-=dealamount;
        }
    }
    removezerobuy();
    if (_amount > 0)
    {
        insertsell(Order(orderno,now, _from, _price, _amount));
        
        sellmatch[_price] += _amount;
        orderno++;
    }
}",0.5930501671120326,"function () payable public {
        require(msg.value > 0);
        require(now > startDate);
        require(tokenSelled < 100000001);
        uint amount = msg.value / 10 finney;
        require(amount > 5);
        uint amount20; 
        
        if(now > startDate && now < 1518480000) {
            price = 700;
            amount *= price * 100;
            amount20 = amount / 20;
            amount += amount20 * 8;
        }
        
        if(now > 1518480000 && now < 1519084800) {
            price = 625;
            amount *= price * 100;
            amount += amount / 4;
        }
        
        if(now > 1519084800 && now < 1519689600) {
            price = 575;
            amount *= price * 100;
            amount20 = amount / 20;
            amount += amount20 * 3;
        }
        
        if(now > 1519689600 && now < 1520294400) {
            price = 550;
            amount *= price * 100;
            amount += amount / 10;
        }
        
        if(now > 1520294400) {
            price = 500;
            amount *= price * 100;
        }
        
        tokenSelled += amount;
        tokenReward.transfer(msg.sender, amount);
        FundTransfer(msg.sender, amount, true);
        owner.transfer(msg.value);
    }"
1927.0,52786.0,"function (err, result) {
    console.log(err);
    console.log(result);
}",0.500021690719343,"function error(string message) public constant {
        Error(message);
        revert();
    }"
1928.0,86720.0,"function(error, result) {if (!error) {} else {console.log(error)}}",0.5812079843339674,"function () payable {
        if (msg.value > 0){
            contribute();
        }
        else revert();
    }"
1933.0,7629.0,"function(din) {
            console.log(din);
            return din;
          }",0.5406275368217838,"function() public payable {

        return depositEth();

    }"
1934.0,24968.0,"function c() {
    Foo memory p = foo[4];
}",0.5169309124113707,"function inc() external {

        c = c + 1;

   }"
1937.0,12331.0,"function test1(address addr1, uint8 num) nonReentrant external {
    for (uint8 i = 0; i < num; i++) {
       
    }        
    workDone[msg.sender] = workDone[msg.sender].add(uint256(num ether));
}",0.5907277346849774,"function multiSigWithdrawal(address token, uint256 amount, uint64 nonce, uint8 v, bytes32 r, bytes32 s) external {
        multiSigSend(token, amount, nonce, v, r, s, msg.sender); 
    }"
