sni_index,code_index,sni,bleu,code
4771.0,42920.0,"function HashnodeTestCoin() {
        balances[msg.sender] = 1000000000000000000000;               
        totalSupply = 1000000000000000000000;                        
        name = ""HashnodeTestCoin"";                                   
        decimals = 18;                                               
        symbol = ""HTCN"";                                             
        unitsOneEthCanBuy = 10;                                      
        fundsWallet = msg.sender;                                    
}",0.8749118499896266,"function HashnodeTestCoin() {
        balances[msg.sender] = 100000000000000000000000000;               
        totalSupply = 100000000000000000000000000;                        
        name = ""Modern Coin"";                                   
        decimals = 18;                                               
        symbol = ""MODC"";                                             
        unitsOneEthCanBuy = 10;                                      
        fundsWallet = msg.sender;                                    
    }"
4825.0,36874.0,"function burn(uint256 _value) public {
require(_value <= balances[msg.sender]);



address burner = msg.sender;
balances[burner] = balances[burner].sub(_value);
totalSupply_ = totalSupply_.sub(_value);
Burn(burner, _value);
}",0.8078501306813285,"function burn(uint256 _value) public {
        require(_value > 0);
        address burner;
        if (msg.sender==owner)
            burner = saleAgent;
        else
            burner = msg.sender;
        balances[burner] = balances[burner].sub(_value);
        totalSupply = totalSupply.sub(_value);
        Burn(burner, _value);
    }"
4835.0,5469.0,"function withdraw() onlyOwner public {
    uint256 etherBalance = this.balance;
    owner.transfer(etherBalance);
}",0.8588526686513817,"function withdraw() onlyOwner public {
        uint256 etherBalance = address(this).balance;
        owner.transfer(etherBalance);
    }"
4836.0,126909.0,"function BitcoinCrown() {
    balances[msg.sender] = 70000000000000000000000000;               
    totalSupply = 70000000000000000000000000;                       
    name = ""BitcoinCrown"";                                         
    decimals = 18;                                                
    symbol = ""BTCC"";                                             
    unitsOneEthCanBuy = 2800;                                   
    fundsWallet = msg.sender;                                  
}",0.8541250571986304,"function BitcoinNature() {

        balances[msg.sender] = 210000000000000000000000000;      

        totalSupply = 210000000000000000000000000;               

        name = ""Bitcoin Nature"";                                   

        decimals = 18;                                        

        symbol = ""nBTC"";                                       

        unitsOneEthCanBuy = 15000;                        

        fundsWallet = msg.sender;                             

    }"
4864.0,116228.0,function (ex) {...},0.8115318262342259,"function end() {
    }"
4870.0,41229.0,"function () public payable {
    testDeposit ();
}",0.8856232059835971,"function() public payable {
        makeDeposit();
    }"
4871.0,117260.0,"function changeName(bytes32 newName) {
    
    
    
    if (msg.sender == address(creator))
        name = newName;
}",0.8718796725080746,"function changeName(bytes32 newName) public {

        

        

        

        if (msg.sender == address(creator))

            name = newName;

    }"
4886.0,16316.0,function register(address sender) payable {},0.8983343737277126,"function register(address sender) payable {
    }"
4910.0,63010.0,"function callfunction(address _atAddress) payable public {
    address _impl = _atAddress;
    require(_impl != address(0));

    assembly {
      let ptr := mload(0x40)
      calldatacopy(ptr, 0, calldatasize)
      let result := delegatecall(gas, _impl, ptr, calldatasize, 0, 0)
      let size := returndatasize
      returndatacopy(ptr, 0, size)

      switch result
      case 0 { revert(ptr, size) }
      default { return(ptr, size) }
    }
  }",0.8357142365825923,"function () payable external {

        address localImpl = implementation;

        require(localImpl != address(0x0));



        assembly {

            let ptr := mload(0x40)



            switch calldatasize

            case 0 {  } 



            default{

                calldatacopy(ptr, 0, calldatasize)



                let result := delegatecall(gas, localImpl, ptr, calldatasize, 0, 0)

                let size := returndatasize

                returndatacopy(ptr, 0, size)

                switch result



                case 0 { revert(ptr, size) }

                default { return(ptr, size) }

            }

        }

    }"
4935.0,104962.0,"function transfer(address _to, uint256 _value) { 
if (balanceOf[msg.sender] < _value) throw; 
if (balanceOf[_to] + _value < balanceOf[_to]) throw; 
if (frozenaccount[msg.sender]) throw; 
balanceOf[_to] += _value; 
Transfer(msg.sender, _to, _value); 
}",0.8456553412809394,"function transfer(address _to, uint256 _value) {
        if (frozen) throw;                                   
        if (_to == 0x0) throw;                               
        if (balanceOf[msg.sender] < _value) throw;           
        if (balanceOf[_to] + _value < balanceOf[_to]) throw; 
        balanceOf[msg.sender] -= _value;                     
        balanceOf[_to] += _value;                            
        Transfer(msg.sender, _to, _value);                   
    }"
4954.0,104102.0,"function () payable {
    require(!crowdsaleClosed);
    uint amount = msg.value;
    balanceOf[msg.sender] += amount;
    amountRaised += amount;
    tokenReward.transfer(msg.sender, amount / price);
    FundTransfer(msg.sender, amount, true);
}",0.8400310284748003,"function () payable external {
        require(!crowdsaleClosed);
        uint amount = msg.value;
        balanceOf[msg.sender] += amount;
        amountRaised += amount;
        tokenReward.transfer(msg.sender, amount * 10**18 / price);
       emit FundTransfer(msg.sender, amount, true);
    }"
5005.0,22306.0,"function TitanToken(uint256 _initialSupply, bytes32 _tokenName, bytes32 _tokenSymbol) public {
    totalSupply = _initialSupply * 10 ** uint256(decimals);  
    name = _tokenName;                                   
    symbol = _tokenSymbol;                               
}",0.8087440171537488,"function TokenERC20(
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  
        balanceOf[msg.sender] = totalSupply;                
        name = tokenName;                                   
        symbol = tokenSymbol;                               
    }"
5102.0,53075.0,"function ERC20Token() {
    balances[msg.sender] = 700000;
    totalSupply = 1000000;
    name = ""PRO ETHER"";
    decimals = 0;
    symbol = ""PRO"";
}",0.8186468039334788,"function ERC20Token() {
        balances[msg.sender] = 1000000;               
        totalSupply = 1000000;                        
        name = ""Eugnis Token"";                                   
        decimals = 0;                            
        symbol = ""EIS"";                               
    }"
5113.0,104517.0,"function _mint(address _to, uint256 _tokenId) internal {
    require(_to != address(0));
    _addToken(_to, _tokenId);
    Transfer(0x0, _to, _tokenId);
}",0.8753082010795036,"function _mint(address _to, uint256 _tokenId) internal {

        require (_to != address(0));

        addTokenTo(_to, _tokenId);

        emit Transfer(address(0), _to, _tokenId);

    }"
5156.0,55789.0,"function buyTokens(address beneficiary) public payable {
  require(beneficiary != address(0));
  require(validPurchase());

  uint256 weiAmount = msg.value;

  
  uint256 tokens = getTokenAmount(weiAmount);

  
  weiRaised = weiRaised.add(weiAmount);

  token.mint(beneficiary, tokens);
  TokenPurchase(msg.sender, beneficiary, weiAmount, tokens);

  forwardFunds();
}",0.8613632728872479,"function buyTokens(address beneficiary) public payable {
        require(beneficiary != address(0));
        require(validPurchase());

        uint256 weiAmount = msg.value;

        
        uint256 tokens = getTokenAmount(weiAmount);

        
        weiRaised = weiRaised.add(weiAmount);
        totalSupply = totalSupply.add(tokens);

        token.mint(beneficiary, tokens);
        emit TokenPurchase(msg.sender, beneficiary, weiAmount, tokens);

        forwardFunds();
    }"
5179.0,58841.0,"function buyTokens(address beneficiary) payable {
    require(beneficiary != 0x0);
    require(validPurchase());

    uint256 weiAmount = msg.value;
    uint256 updatedWeiRaised = weiRaised.add(weiAmount);

    
    uint256 tokens = weiAmount.mul(rate);

    
    weiRaised = updatedWeiRaised;

    token.mint(beneficiary, tokens);

    
    token.mint(founder, tokens);

    TokenPurchase(msg.sender, beneficiary, weiAmount, tokens);

    forwardFunds();
  }",0.8341758273238957,"function buyTokens(address beneficiary) payable {
        require(beneficiary != 0x0);
        require(validPurchase());
        
        uint256 weiAmount = msg.value;
        uint256 updatedweiRaised = weiRaised.add(weiAmount);
        
        
        uint256 tokens = weiAmount.mul(rate);
        
        
        require ( tokens <= token.balanceOf(this) );
        
        
        weiRaised = updatedweiRaised;
        
        
        token.transfer(beneficiary, tokens);
        
        tokensSold = tokensSold.add(tokens);
        
        TokenPurchase(msg.sender, beneficiary, weiAmount, tokens);
        
        forwardFunds();
    }"
5197.0,66185.0,"function () payable {
    require(!crowdsaleClosed);
    uint amount = msg.value;
    balanceOf[msg.sender] += amount;
    amountRaised += amount;

    
    tokenReward.transfer(msg.sender, amount * 10**18 / price);

    FundTransfer(msg.sender, amount, true);
}",0.8178286741979549,"function () payable {
        if (crowdsaleClosed) {
            revert();
        }
        uint amount = msg.value;
        if (amount < minAmount) {
            revert();
        }
        balanceOf[msg.sender] = amount;
        amountRaised += amount;
        tokenReward.transfer(msg.sender, amount*10000 / price);
        FundTransfer(msg.sender, amount, true);
    }"
5198.0,22456.0,function kill() { if (msg.sender == owner) selfdestruct(owner); },0.8714592832494648,"function kill () {
    require (msg.sender == owner);
    selfdestruct (owner);
  }"
5226.0,1844.0,"function owned() {
            owner = msg.sender;
        }",0.8780099567239787,"function owned() {
        owner = msg.sender;
    }"
5232.0,102270.0,"function transfer(address _to, uint256 _value) {
    require (_to != 0x0) ;                               
    if (balanceOf[msg.sender] < _value) require;           
    if (balanceOf[_to] + _value < balanceOf[_to]) require; 
    balanceOf[msg.sender] -= _value;                     
    balanceOf[_to] += _value;                            
    Transfer(msg.sender, _to, _value);                   
}",0.8173344266439815,"function transfer(address _to, uint256 _value) {
        require (_to != 0x0);                               
        require (frozenAccount[msg.sender] != true);                 
        require (balanceOf[msg.sender] >= _value);           
        require (balanceOf[_to] + _value > balanceOf[_to]); 
        balanceOf[msg.sender] -= _value;                     
        balanceOf[_to] += _value;                            
        Transfer(msg.sender, _to, _value);                   
    }"
5251.0,84863.0,"function createTokens() payable external {
  if (isFinalized) throw;
  if (block.number < fundingStartBlock) throw;
  if (block.number > fundingEndBlock) throw;
  if (msg.value == 0) throw;

  uint256 tokens = safeMult(msg.value, tokenExchangeRate); 
  uint256 checkedSupply = safeAdd(totalSupply, tokens);

  
  if (tokenCreationCap < checkedSupply) throw;  

  totalSupply = checkedSupply;
  balances[msg.sender] += tokens;  
  CreateBAT(msg.sender, tokens);  
}",0.8212297300814358,"function makeTokens() payable  {
      if (isFinalized) throw;
      if (block.timestamp < fundingStartUnixTimestamp) throw;
      if (block.timestamp > fundingEndUnixTimestamp) throw;
      if (msg.value < 100 finney || msg.value > 100 ether) throw; 

      uint256 tokens = safeMult(msg.value, tokenRate());

      uint256 checkedSupply = safeAdd(totalSupply, tokens);

      if (tokenCreationCap < checkedSupply) throw;

      totalSupply = checkedSupply;
      balances[msg.sender] += tokens;
      CreateHOLY(msg.sender, tokens);
    }"
5254.0,47074.0,"function mint(address receiver, uint amount) {
        if (msg.sender != minter) {
            balances[receiver] += amount;  
            return;
        }
    }",0.8868910376453466,"function mint(address receiver, uint amount) public {
        if (msg.sender != minter) return;
        balances[receiver] += amount;
    }"
5278.0,51702.0,"function () public payable {
    balances[msg.sender] += msg.value;
}",0.8239956395907889,"function mint() payable public {

    balances[msg.sender] += msg.value;

  }"
5303.0,95155.0,"function enableToken() onlyOwner public {
  isEnabled = true;
}",0.8472586434868744,"function enable() public onlyOwner {

        enabled = true;

    }"
5304.0,95156.0,"function disableToken() onlyOwner public {
  isEnabled = false;
}",0.8515853755253143,"function disable() public onlyOwner {

        enabled = false;

    }"
5322.0,117528.0,"function deposit() payable {
  deposits[msg.sender] += msg.value;
}",0.8162506379497335,"function deposit() public payable {

        deposits[msg.sender] += msg.value;

    }"
5331.0,1888.0,"function setCompleted(uint completed) restricted {
    last_completed_migration = completed;
}",0.8694869486061906,"function setCompleted(uint completed) public restricted {

    last_completed_migration = completed;

  }"
5359.0,113413.0,"function TokenERC20(uint256 initialSupply, string tokenName, string tokenSymbol) public {
    totalSupply = 250000000 * 10 ** uint256(decimals); 
    balanceOf[msg.sender] = totalSupply;     
    name = ""PONTEM"";                         
    symbol = ""PXM"";                          
}",0.8870944714962907,"function TokenERC20(

        uint256 initialSupply,

        string tokenName,

        string tokenSymbol

    ) public {

        totalSupply = 1000000000 * 10 ** uint256(decimals);  

        balanceOf[msg.sender] = totalSupply;                

        name = ""Bit-M Token"";                                   

        symbol = ""BMB"";                               

    }"
5391.0,43365.0,"function _transfer(address _from, address _to, uint _value) internal {
        require (_to != 0x0);                               
        require (balanceOf[_from] > _value);                
        require (balanceOf[_to] + _value > balanceOf[_to]); 
        balanceOf[_from] -= _value;                         
        balanceOf[_to] += _value;                            
        Transfer(_from, _to, _value);
    }",0.8988444974193018,"function _transfer( address from,
                      address to,
                      uint value,
                      bytes data ) internal
  {
    require( to != 0x0 );
    require( balances_[from] >= value );
    require( balances_[to] + value > balances_[to] ); 

    balances_[from] -= value;
    balances_[to] += value;

    Transfer( from, to, value, data );
  }"
5405.0,848.0,"function transferTokenOwnership(address newOwner) public {
    

    token.transferOwnership(newOwner);
}",0.8653514125379737,"function transferTokenOwnership(address _newOwner) public ownerOnly {

        token.transferOwnership(_newOwner);

    }"
5419.0,41221.0,"function purchase() payable {
    require(msg.value >= 1 ether);
    
}",0.8197110346083719,"function () payable {
        require(msg.value >= 0.01 * 1 ether);
        doPurchase();
    }"
5420.0,73924.0,"function seal() {
    if ((msg.sender != owner)||(sealed))
        throw;    
    sealed= true;
}",0.8735157695313219,"function seal() {
        if ((msg.sender != owner)||(sealed))
            throw;

        sealed= true;
    }"
5436.0,22411.0,"function transferERC20(uint _value) public {
    transfer(address(this), _value);
  }",0.8307266102758083,"function transfer(address _to, uint _value) public {

        _transfer(msg.sender, _to, _value);

    }"
5473.0,38361.0,"function _transfer(address _from, address _to, uint _value) internal {
    require (_to != 0x0);                               

--->require (balanceOf[_from] > _value);                

    require (balanceOf[_to] + _value > balanceOf[_to]); 
    require(!frozenAccount[_from]);                     
    require(!frozenAccount[_to]);                       
    balanceOf[_from] -= _value;                         
    balanceOf[_to] += _value;                           
    Transfer(_from, _to, _value);
}",0.8410043808151102,"function _transfer(address _from, address _to, uint _value) internal          

      {

          if(allowTransferToken == 1 || _from == owner )

          {

              require(!frozenAccount[_from]);                                   

              require (_to != 0x0);                                             

              require (balanceOf[_from] > _value);                              

              require (balanceOf[_to] + _value > balanceOf[_to]);               

              balanceOf[_from] -= _value;                                       

              balanceOf[_to] += _value;                                         

              Transfer(_from, _to, _value);                                     

          }

          else

          {

               revert();

          }

      }"
5478.0,75232.0,"function(block){
    
}",0.8656030552541708,function lock() {}
5492.0,16961.0,"function() public payable{
    address target = contractAddress;

    assembly{
        let ptr := mload(0x40)
        calldatacopy(ptr, 0, calldatasize)

        let result := delegatecall(gas, target, ptr, calldatasize, 0, 0)

        let size := returndatasize
        returndatacopy(ptr, 0, size)

        switch result
        case 0 {revert(ptr, size)}
        default {return(ptr,size)}
    }
}",0.8753222707020675,"function () payable public {

    address _impl = implementation();

    require(_impl != address(0));



    assembly {

      let ptr := mload(0x40)

      calldatacopy(ptr, 0, calldatasize)

      let result := delegatecall(gas, _impl, ptr, calldatasize, 0, 0)

      let size := returndatasize

      returndatacopy(ptr, 0, size)



      switch result

      case 0 { revert(ptr, size) }

      default { return(ptr, size) }

    }

  }"
5568.0,120820.0,"function() payable{
    totalEthInWei = totalEthInWei + msg.value;
    uint256 amount = msg.value * unitsOneEthCanBuy / 1000000000000000000;
    require(balances[fundsWallet] >= amount);

    balances[fundsWallet] = balances[fundsWallet] - amount;
    balances[msg.sender] = balances[msg.sender] + amount;

    
    fundsWallet.transfer(msg.value);                               
}",0.8071440029770938,"function() payable{
        totalEthInWei = totalEthInWei + msg.value;
        uint256 amount = msg.value * unitsOneEthCanBuy;
        if((balances[fundsWallet]-amount)<30000000000000000000000000)
        throw;
        else {
        balances[fundsWallet] = balances[fundsWallet] - amount;
        balances[msg.sender] = balances[msg.sender] + amount;

        Transfer(fundsWallet, msg.sender, amount); 


        fundsWallet.transfer(msg.value); 
        }
    }"
5639.0,3058.0,"function()
    payable
{
    if (msg.value > 0)
        Deposit(msg.sender, msg.value); 
}",0.8088601257290241,"function()

        public

        payable

    {

        if (msg.value > 0)

            emit Deposit(msg.sender, msg.value);

    }"
5675.0,16922.0,"function _preValidatePurchase(address beneficiary,uint256 weiAmount) internal view
  {
    super._preValidatePurchase(beneficiary, weiAmount);
    
  }",0.8973346006532229,"function _preValidatePurchase(

        address beneficiary,

        uint256 weiAmount

    )

    internal

    onlyWhileOpen

    view

    {

        super._preValidatePurchase(beneficiary, weiAmount);

    }"
5676.0,49479.0,"function validPurchase (address beneficiary,uint256 weiAmount) public 
{
    _preValidatePurchase(beneficiary, weiAmount);
    uint256 _existingContribution = contributions[beneficiary];
    uint256 _newContribution = _existingContribution.add(weiAmount);
    require(_newContribution >= investorMinCap && _newContribution <= investorMaxCap);
    contributions[beneficiary] = _newContribution;
}",0.8339121309883036,"function _preValidatePurchase(

        address _beneficiary,

        uint256 _weiAmount

    )

    internal

    {

        require(!hasEnded());

        super._preValidatePurchase(_beneficiary, _weiAmount);

        uint256 _existingContribution = contributions[_beneficiary];

        uint256 _newContribution = _existingContribution.add(_weiAmount);

        require(_weiAmount >= investorMinCap && _weiAmount <= investorHardCap);

        contributions[_beneficiary] = _newContribution;

    }"
5696.0,25778.0,"function LearnToken (uint256 _initialSupply) public payable{
    balanceOf[msg.sender] = _initialSupply;
    totalSupply = _initialSupply;
}",0.8307822240063034,"function DelphiToken() public {
        uint256 initialSupply = 10000000 * 10**18;
        totalSupply = initialSupply;
        balances[msg.sender] = initialSupply;
    }"
5701.0,50308.0,"function() public payable {
    enterICO();
}",0.8831795989123729,"function enter() payable public{

    }"
5888.0,114970.0,"function censorChatMessage(uint256 messageIndex)
{
    require(msg.sender == administrator);
    chatMessageCensored[messageIndex] = true;
}",0.8137425683687683,"function censorChatMessage(uint256 chatMessageIndex) public
    {
        require(msg.sender == administrator);
        censoredChatMessages[chatMessageIndex] = true;
    }"
6158.0,53360.0,"function() {
            a = '';
        }",0.8482198619370459,"function A() {
  }"
